MSZoning;Street;LotShape;Neighborhood;ExterQual;ExterCond;Foundation;BsmtQual;BsmtCond;BsmtExposure;Heating;CentralAir;KitchenQual;FireplaceQu;GarageFinish;GarageQual;SaleCondition;MSSubClass;LotFrontage;LotArea;OverallQual;OverallCond;YearBuilt;YearRemodAdd;MasVnrArea;BsmtFinSF1;BsmtFinSF2;BsmtUnfSF;TotalBsmtSF;2ndFlrSF;LowQualFinSF;GrLivArea;BsmtFullBath;BsmtHalfBath;FullBath;HalfBath;BedroomAbvGr;KitchenAbvGr;Fireplaces;GarageArea;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;PoolArea
2.0;1.0;3.0;20.0;1.0;1.0;1.0;3.0;0.0;3.0;1.0;1.0;3.0;5.0;2.0;4.0;4.0;-0.8677867357567313;0.07860623425460271;-0.21306834017337878;-1.5530917117252874;-1.420323775616763;-0.6842210739055111;-1.6862788138653269;-0.59788870008087;-0.9703313853137809;-0.28550406121847727;0.33763892450685834;-0.7692683031128015;-0.8028202330108783;-0.11910392376470172;-1.309828244997097;-0.8172410260275329;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;-1.1066400944885906;-0.2129381893127126;-0.9597839526153701;-0.8610435686759753;1.1901513429434698;-0.7150832256952275;0.03452130319366515;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;22.0;2.0;4.0;1.0;2.0;3.0;3.0;1.0;1.0;2.0;5.0;1.0;4.0;4.0;1.485156423635096;-1.614822876278;-0.6504645366199237;1.373795659456964;-0.5238792311271732;0.4899611667248001;0.05209730010078415;-0.59788870008087;-0.9703313853137809;-0.28550406121847727;1.1283121368425053;0.030244683667418126;-0.8028202330108783;-0.11910392376470172;-0.8386080069372162;-0.8172410260275329;-0.24287002311294137;-1.056955151193068;1.2366005288838708;-1.1066400944885906;-0.2129381893127126;-0.9597839526153701;-0.07106175132872071;-0.7395763709638608;0.35137239790967817;1.8555349377454855;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;0.0;5.0;2.0;2.0;1.0;3.0;3.0;3.0;1.0;1.0;3.0;5.0;2.0;4.0;4.0;-0.8677867357567313;-1.614822876278;-0.3432457795919933;-0.8213698689297244;2.1654544023415965;0.22903177991806428;0.9695735824717872;-0.07667045080442929;0.43754232967030954;-0.28550406121847727;-0.7890144063850126;-0.44538627164092776;-0.8028202330108783;-0.11910392376470172;-1.2659494374044764;1.1072297771985933;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;0.1363614898359921;-0.2129381893127126;-0.9597839526153701;-0.6623655068281628;-0.7395763709638608;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;0.0;22.0;2.0;4.0;2.0;2.0;3.0;1.0;1.0;1.0;2.0;4.0;0.0;4.0;5.0;-0.8677867357567313;0.3326206008344931;0.05677089496434936;1.373795659456964;-0.5238792311271732;1.1096684603907978;1.0178618078597346;0.7804440035612733;2.1287342845118795;-0.28550406121847727;-0.3992774688597929;1.7062775738015894;-0.8028202330108783;-0.11910392376470172;0.5693293845129541;1.1072297771985933;-0.24287002311294137;0.7731479393081835;-0.7649448490250373;0.1363614898359921;-0.2129381893127126;0.5915687567924948;1.3338759717379536;0.6498275830494171;0.36578396039082556;-0.35224265458725246;-0.1211014551294333;1.872326926069592;-0.07104972932364481
4.0;1.0;3.0;9.0;3.0;4.0;0.0;3.0;0.0;3.0;1.0;0.0;1.0;5.0;2.0;4.0;4.0;0.42633200190877374;0.07860623425460271;-0.32464900253219126;-0.8213698689297244;1.2690098578520068;-1.6627062744307703;0.5349795539802594;-0.59788870008087;-0.9703313853137809;-0.28550406121847727;-0.09017575978806684;-1.201865981512297;0.4037500319211597;-0.11910392376470172;-0.7947291993445956;-0.8172410260275329;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;0.1363614898359921;-0.2129381893127126;-0.9597839526153701;-0.8894261489399485;-0.7395763709638608;-0.7150832256952275;1.9683410920982531;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;12.0;3.0;4.0;1.0;3.0;3.0;3.0;1.0;1.0;2.0;5.0;2.0;4.0;4.0;-0.8677867357567313;0.4172920563611232;-0.16917994631224587;-0.8213698689297244;2.1654544023415965;-0.19497847364288143;1.1144382586356296;1.1395054641739326;0.3263944048031445;-0.28550406121847727;-0.5672675281379048;-0.33667062471330583;-0.8028202330108783;-0.11910392376470172;-1.1743762737329206;1.1072297771985933;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;-1.1066400944885906;-0.2129381893127126;-0.9597839526153701;0.472937703730766;-0.7395763709638608;2.7436917697801424;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;0.0;15.0;2.0;4.0;2.0;2.0;3.0;3.0;1.0;1.0;2.0;2.0;0.0;4.0;4.0;0.07339052799999965;0.9817684265386574;0.09972944997249215;1.373795659456964;1.2690098578520068;0.9139714202857459;1.066150033247682;1.417488530454701;0.17165905841944418;-0.28550406121847727;0.1293312510019995;0.20690760992480375;1.71504148965862;-0.11910392376470172;1.4163811484748452;-0.8172410260275329;-0.24287002311294137;0.7731479393081835;1.2366005288838708;1.379363074160575;-0.2129381893127126;0.5915687567924948;0.922328557910342;0.2793198619792097;0.10637583573017279;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;0.0;11.0;3.0;4.0;1.0;3.0;3.0;3.0;1.0;1.0;3.0;5.0;2.0;4.0;4.0;-0.8677867357567313;-0.5705415914495616;-0.3478019899716448;-0.8213698689297244;-0.5238792311271732;0.4247288200231161;0.003809074712836627;-0.59788870008087;0.4636947825802307;-0.28550406121847727;-0.7890144063850126;-0.4182073599090223;-0.8028202330108783;-0.11910392376470172;-1.1533907570581892;1.1072297771985933;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;0.1363614898359921;-0.2129381893127126;-0.9597839526153701;-1.0029564699958413;2.0546693587739537;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;12.0;2.0;4.0;4.0;3.0;3.0;0.0;1.0;1.0;2.0;5.0;2.0;4.0;4.0;-0.8677867357567313;0.4737396933788766;-0.16732026860626567;-0.8213698689297244;1.2690098578520068;-0.5863725538529851;0.5349795539802594;-0.59788870008087;-0.9703313853137809;-0.28550406121847727;-1.0421194290307014;-2.1644524386839494;-0.8028202330108783;-0.11910392376470172;-1.1781918222192356;-0.8172410260275329;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;0.1363614898359921;-0.2129381893127126;-0.9597839526153701;-0.2933919633965109;0.7733301567394864;-0.7150832256952275;2.065032081543483;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;12.0;3.0;4.0;3.0;4.0;4.0;4.0;5.0;0.0;3.0;5.0;2.0;4.0;4.0;0.7792734758175478;0.07860623425460271;-0.19967866069032128;-2.2848135545208503;-1.420323775616763;-0.6842210739055111;-1.6862788138653269;-0.59788870008087;-0.9703313853137809;-0.28550406121847727;-1.2773055120200583;-2.4022679163381224;-0.8028202330108783;-0.11910392376470172;-0.9301811706087719;-0.8172410260275329;-0.24287002311294137;0.7731479393081835;-0.7649448490250373;-1.1066400944885906;4.224653288802144;-0.9597839526153701;-0.35961798401244843;-0.7395763709638608;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;17.0;1.0;4.0;2.0;3.0;3.0;3.0;1.0;1.0;3.0;5.0;0.0;4.0;4.0;-0.16190378793918309;0.9253207895209039;-0.4920199960704099;-1.5530917117252874;0.37256531336241683;-1.6627062744307703;-1.6862788138653269;-0.59788870008087;-0.2838294964283498;0.3784236202983427;-0.3365611800626311;-0.4997440951047387;0.41285622259989213;-0.11910392376470172;-0.29298457339419626;-0.8172410260275329;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;-1.1066400944885906;-0.2129381893127126;-0.9597839526153701;-0.6529046467401717;-0.7395763709638608;-0.7150832256952275;2.838559997105318;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;16.0;0.0;4.0;2.0;0.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;4.0;5.0;-0.8677867357567313;1.405125704171808;0.349484165885634;2.105517502252527;-0.5238792311271732;1.1422846337416397;1.066150033247682;1.2263751723866727;-0.9703313853137809;-0.28550406121847727;3.473453364364949;2.401604732276171;-0.8028202330108783;-0.11910392376470172;1.1321227862443908;-0.8172410260275329;-0.24287002311294137;0.7731479393081835;1.2366005288838708;0.1363614898359921;-0.2129381893127126;0.5915687567924948;1.2108847905940698;0.21756857513417513;0.6972498974572151;-0.35224265458725246;-0.1211014551294333;2.266201101891108;-0.07104972932364481
3.0;1.0;0.0;8.0;2.0;4.0;2.0;2.0;3.0;0.0;1.0;1.0;2.0;2.0;0.0;4.0;4.0;0.07339052799999965;0.050382415745725995;0.10270493430206049;0.6420738166614013;-0.5238792311271732;1.0770522870399557;0.9695735824717872;-0.59788870008087;-0.9703313853137809;-0.28550406121847727;0.6198622240940864;-0.4838897299277939;1.7287007756767185;-0.11910392376470172;0.82306335885289;-0.8172410260275329;-0.24287002311294137;0.7731479393081835;1.2366005288838708;1.379363074160575;-0.2129381893127126;0.5915687567924948;-0.1987833625166002;0.03231471459907141;-0.02332822660015358;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
4.0;1.0;3.0;3.0;3.0;1.0;0.0;3.0;3.0;3.0;1.0;1.0;3.0;5.0;2.0;4.0;4.0;-0.16190378793918309;-0.17540813232528768;-0.42507159865512245;-0.8213698689297244;0.37256531336241683;-1.140847500817299;-1.6862788138653269;-0.59788870008087;-0.9703313853137809;-0.28550406121847727;0.7990516206574059;-0.302696985048424;0.2717102670795405;-0.11910392376470172;0.02179817672677679;-0.8172410260275329;-0.24287002311294137;-1.056955151193068;1.2366005288838708;0.1363614898359921;-0.2129381893127126;-0.9597839526153701;0.472937703730766;0.12494164486662328;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;12.0;3.0;4.0;2.0;3.0;3.0;3.0;1.0;1.0;3.0;2.0;0.0;4.0;4.0;-0.8677867357567313;0.5866349674143835;-0.268858671352785;-0.8213698689297244;0.37256531336241683;-0.5537563805021432;-1.4931259123135368;0.5603740760889983;0.2065289956326724;-0.28550406121847727;0.3533179967061488;0.46963708999989007;-0.8028202330108783;-0.11910392376470172;-0.4952086431688819;-0.8172410260275329;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;-1.1066400944885906;-0.2129381893127126;0.5915687567924948;-1.097565070875752;-0.7395763709638608;0.6972498974572151;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
4.0;1.0;3.0;17.0;3.0;4.0;2.0;3.0;3.0;3.0;1.0;1.0;1.0;5.0;2.0;4.0;4.0;-0.6324924198175486;-0.20363195083416438;-0.4362296648910037;-1.5530917117252874;-1.420323775616763;-1.6627062744307703;-1.6862788138653269;-0.59788870008087;-0.42548861635708957;-0.28550406121847727;0.31300038247940193;-0.22795497778568394;-0.8028202330108783;-0.11910392376470172;-1.0828031100613649;-0.8172410260275329;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;-1.1066400944885906;-0.2129381893127126;-0.9597839526153701;-0.7948175480600378;-0.7395763709638608;-0.7150832256952275;2.355105049879171;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;5.0;3.0;4.0;2.0;2.0;3.0;3.0;1.0;1.0;3.0;5.0;2.0;4.0;4.0;-0.8677867357567313;1.5462447967161916;0.015579033776887758;-0.8213698689297244;-0.5238792311271732;0.7508905535315359;0.4866913285923119;-0.59788870008087;-0.9703313853137809;-0.28550406121847727;1.1798290883544598;0.08233759782023696;-0.8028202330108783;-0.11910392376470172;-0.8214380387487994;-0.8172410260275329;-0.24287002311294137;-1.056955151193068;1.2366005288838708;0.1363614898359921;-0.2129381893127126;-0.9597839526153701;0.9270589879543375;2.2862366844428337;0.20725677309820442;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
4.0;1.0;3.0;17.0;3.0;4.0;0.0;2.0;3.0;2.0;2.0;0.0;3.0;4.0;2.0;4.0;4.0;0.42633200190877374;0.07860623425460271;0.010092984544246146;0.6420738166614013;1.2690098578520068;-1.8584033145358223;-0.7205143061063762;-0.59788870008087;-0.12037666574134241;-0.28550406121847727;-0.17977045806972655;-0.4091477226650538;1.2187540976677063;-0.11910392376470172;0.4586784784098242;-0.8172410260275329;-0.24287002311294137;-1.056955151193068;1.2366005288838708;-1.1066400944885906;-0.2129381893127126;2.14292146620036;-0.7380523875320913;-0.7395763709638608;4.199259580376027;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;12.0;3.0;2.0;1.0;3.0;3.0;3.0;1.0;1.0;3.0;5.0;2.0;4.0;4.0;-0.16190378793918309;0.6430826044321368;-0.10148767781456632;-0.0896480261341616;2.1654544023415965;-0.6842210739055111;0.9695735824717872;-0.59788870008087;-0.7088068562145691;-0.28550406121847727;0.37123693636248073;-0.46350554612886474;0.4629402713329201;-0.11910392376470172;0.267901054094083;-0.8172410260275329;-0.24287002311294137;-1.056955151193068;1.2366005288838708;0.1363614898359921;-0.2129381893127126;-0.9597839526153701;-0.9698434596878727;-0.7395763709638608;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;12.0;3.0;4.0;1.0;1.0;0.0;3.0;1.0;1.0;3.0;4.0;1.0;4.0;4.0;-0.8677867357567313;1.7720353447872053;0.2667285079695148;-0.0896480261341616;-2.316768320106353;-0.0971299535903555;-0.8170907568822713;0.6530350981825878;-0.9703313853137809;-0.28550406121847727;1.8405899881817003;0.7504858445629133;-0.8028202330108783;-0.11910392376470172;-0.2586446370173628;1.1072297771985933;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;-1.1066400944885906;-0.2129381893127126;2.14292146620036;0.472937703730766;-0.7395763709638608;-0.7150832256952275;3.5153969232219238;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
4.0;1.0;3.0;3.0;3.0;1.0;1.0;3.0;3.0;3.0;1.0;1.0;3.0;2.0;2.0;4.0;4.0;-0.16190378793918309;-0.20363195083416438;-0.4362296648910037;-0.0896480261341616;0.37256531336241683;-1.0429989807647728;-1.6862788138653269;-0.59788870008087;-0.9703313853137809;-0.28550406121847727;0.46979110447230643;-0.6356386537642661;0.5335132490930959;-0.11910392376470172;-0.22048915215421458;-0.8172410260275329;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;1.379363074160575;-0.2129381893127126;0.5915687567924948;-0.9272695892919128;-0.3922253824605413;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;0.0;5.0;2.0;4.0;2.0;0.0;3.0;1.0;1.0;1.0;0.0;2.0;1.0;4.0;4.0;-0.8677867357567313;0.10683005276347941;-0.043279765617385814;1.373795659456964;-0.5238792311271732;1.2075169804433237;1.1144382586356296;0.9657660477484523;-0.9703313853137809;-0.28550406121847727;2.3557595033012437;1.2714149860911017;-0.8028202330108783;-0.11910392376470172;0.1954056328541013;1.1072297771985933;-0.24287002311294137;0.7731479393081835;-0.7649448490250373;0.1363614898359921;-0.2129381893127126;0.5915687567924948;1.8163798362254984;0.5880762962043826;-0.10979760148703784;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
1.0;1.0;0.0;21.0;2.0;4.0;2.0;2.0;3.0;3.0;1.0;1.0;2.0;5.0;0.0;4.0;5.0;1.485156423635096;-0.626989228467315;-0.5967198509170956;0.6420738166614013;-0.5238792311271732;1.1422846337416397;1.066150033247682;-0.59788870008087;1.4400530245506218;-0.28550406121847727;-0.9749234053194566;0.40848453860310274;-0.8028202330108783;-0.11910392376470172;-0.5467185477341321;1.1072297771985933;-0.24287002311294137;-1.056955151193068;1.2366005288838708;-2.3496416788131733;-0.2129381893127126;-0.9597839526153701;0.43982469342279723;-0.7395763709638608;0.9566580221178679;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;11.0;3.0;2.0;1.0;2.0;3.0;0.0;1.0;1.0;3.0;5.0;2.0;4.0;4.0;0.6616263178479564;-0.09073667679865755;-0.3205577115790348;-0.8213698689297244;1.2690098578520068;-0.03189760688867154;-0.7205143061063762;-0.59788870008087;0.3786993106229869;-0.28550406121847727;-0.9435652609208757;-0.6628175654961717;-0.8028202330108783;-0.11910392376470172;-1.4490957647475882;1.1072297771985933;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;-1.1066400944885906;-0.2129381893127126;-0.9597839526153701;0.6999983458425518;0.0631903580215887;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;0.0;6.0;2.0;4.0;1.0;3.0;3.0;3.0;1.0;1.0;2.0;2.0;2.0;4.0;4.0;-0.8677867357567313;-1.614822876278;0.37998288026370947;-0.0896480261341616;1.2690098578520068;-0.5537563805021432;1.0178618078597346;-0.18091410065971744;0.6162507578881044;-0.28550406121847727;-0.005060796420490102;0.5330545507076695;-0.8028202330108783;-0.11910392376470172;0.21448337528567543;1.1072297771985933;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;0.1363614898359921;-0.2129381893127126;0.5915687567924948;2.119127359041213;0.09406600144410598;-0.7150832256952275;-0.35224265458725246;6.734741415962801;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;22.0;2.0;4.0;2.0;2.0;3.0;0.0;1.0;1.0;2.0;2.0;1.0;4.0;5.0;-0.8677867357567313;0.07860623425460271;-0.241986328501371;1.373795659456964;0.37256531336241683;1.1749008070924816;1.066150033247682;-0.59788870008087;1.0891742813425125;-0.28550406121847727;-0.21560833738239046;0.8116383959597007;-0.8028202330108783;-0.11910392376470172;-0.20713473245211267;1.1072297771985933;-0.24287002311294137;0.7731479393081835;-0.7649448490250373;-1.1066400944885906;-0.2129381893127126;0.5915687567924948;0.43036383333480616;0.3410711488242443;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;7.0;3.0;4.0;1.0;2.0;1.0;1.0;1.0;1.0;3.0;5.0;3.0;5.0;2.0;0.7792734758175478;0.07860623425460271;0.010092984544246146;-0.8213698689297244;-0.5238792311271732;0.522577340075642;0.1486737508766792;-0.59788870008087;1.6449139056783377;-0.28550406121847727;-1.2773055120200583;0.31562325685242565;-0.8028202330108783;-0.11910392376470172;-0.6249372917035859;4.956171383650845;-0.24287002311294137;2.6032510298094347;-0.7649448490250373;0.1363614898359921;-0.2129381893127126;-0.9597839526153701;-2.251790001610663;0.18669293171165785;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;0.0;12.0;3.0;4.0;1.0;3.0;3.0;3.0;1.0;1.0;2.0;5.0;0.0;4.0;4.0;0.07339052799999965;-1.614822876278;-0.2993573857308604;0.6420738166614013;3.0618989468311866;0.03333473981301241;0.9212853570838396;0.2013126154763391;0.39395490815377426;-0.28550406121847727;-1.0555586337729503;-0.760208665868833;0.913696709930172;-0.11910392376470172;-0.09266827786266794;1.1072297771985933;-0.24287002311294137;-1.056955151193068;1.2366005288838708;1.379363074160575;-0.2129381893127126;-0.9597839526153701;0.03773813968317664;-0.7395763709638608;-0.2539132262985116;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;0.0;12.0;0.0;4.0;1.0;2.0;3.0;3.0;1.0;1.0;3.0;4.0;2.0;4.0;4.0;-0.8677867357567313;0.8406493339942739;0.03138629427771952;-0.0896480261341616;2.1654544023415965;-0.4232916870987753;0.8247089063079446;-0.59788870008087;0.18037654272275122;2.3132985778616466;-0.7285379850448923;0.2793847078765517;-0.8028202330108783;-0.11910392376470172;-0.21667360366789976;1.1072297771985933;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;0.1363614898359921;-0.2129381893127126;0.5915687567924948;0.5911984548306545;-0.7395763709638608;0.01990646084328854;-0.35224265458725246;-0.1211014551294333;3.125562940047143;-0.07104972932364481
4.0;1.0;3.0;17.0;3.0;4.0;0.0;3.0;3.0;3.0;1.0;0.0;3.0;5.0;2.0;1.0;0.0;0.3086848439391824;-0.6552130469761918;-0.5691036369832895;-0.8213698689297244;-0.5238792311271732;-1.7931709678341383;-1.6862788138653269;-0.59788870008087;-0.9703313853137809;-0.28550406121847727;0.12037178117383351;-0.9889645062790374;0.8362940891609469;-0.11910392376470172;-0.3502178006889186;-0.8172410260275329;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;1.379363074160575;-0.2129381893127126;-0.9597839526153701;0.1749206109590472;-0.7395763709638608;-0.7150832256952275;1.194813176536418;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;1.0;8.0;3.0;4.0;3.0;4.0;4.0;4.0;1.0;1.0;3.0;4.0;2.0;4.0;4.0;0.07339052799999965;-1.614822876278;0.37849513809892527;-0.8213698689297244;0.37256531336241683;-0.7494534206071951;-1.6862788138653269;-0.59788870008087;-0.9703313853137809;-0.28550406121847727;-1.2773055120200583;-2.4022679163381224;0.8362940891609469;0.9881466320905028;1.5117698606327157;-0.8172410260275329;-0.24287002311294137;0.7731479393081835;-0.7649448490250373;-1.1066400944885906;-0.2129381893127126;0.5915687567924948;0.9270589879543375;0.18669293171165785;1.3601817715899944;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;3.0;3.0;4.0;1.0;3.0;3.0;3.0;1.0;1.0;3.0;4.0;3.0;5.0;0.0;-0.6324924198175486;-1.614822876278;-0.3017749667486347;-1.5530917117252874;-0.5238792311271732;-0.977766634063089;-1.6862788138653269;-0.59788870008087;-0.39061867914386134;-0.28550406121847727;-0.10809469944439878;-0.6175193792763292;-0.8028202330108783;-0.11910392376470172;-1.41094027988444;-0.8172410260275329;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;-1.1066400944885906;-0.2129381893127126;2.14292146620036;-2.251790001610663;-0.7395763709638608;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;13.0;3.0;4.0;1.0;3.0;3.0;3.0;1.0;1.0;3.0;4.0;2.0;4.0;4.0;2.426333687391827;-0.9374512320649588;-0.7812928632356312;-0.0896480261341616;0.37256531336241683;0.22903177991806428;-0.33420850300279603;-0.59788870008087;-0.2925469807316569;-0.28550406121847727;-0.05881761538948593;-0.4657704554398569;0.5312367014234128;-0.11910392376470172;-0.1651636991026496;-0.8172410260275329;-0.24287002311294137;0.7731479393081835;1.2366005288838708;0.1363614898359921;-0.2129381893127126;0.5915687567924948;-0.17040078225262698;-0.5234468670062398;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;12.0;3.0;4.0;1.0;3.0;3.0;3.0;1.0;1.0;3.0;5.0;2.0;0.0;4.0;-0.8677867357567313;0.3608444193433698;-0.1479796204640715;-0.0896480261341616;0.37256531336241683;-0.3906755137479333;-1.2516847853737991;-0.59788870008087;0.3634437130921995;-0.28550406121847727;-0.7128589128456019;-0.44538627164092776;-0.8028202330108783;-0.11910392376470172;-1.2659494374044764;-0.8172410260275329;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;-1.1066400944885906;-0.2129381893127126;-0.9597839526153701;-0.8326609884120021;-0.7395763709638608;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;12.0;3.0;4.0;2.0;3.0;3.0;3.0;1.0;1.0;3.0;5.0;2.0;4.0;4.0;-0.8677867357567313;0.07860623425460271;-0.15727800899397254;-1.5530917117252874;0.37256531336241683;0.0007185664621704346;-0.6722260807184287;-0.59788870008087;0.37216119739550657;-0.28550406121847727;-0.7218183826737679;-0.44538627164092776;-0.8028202330108783;-0.11910392376470172;-1.2659494374044764;-0.8172410260275329;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;0.1363614898359921;-0.2129381893127126;-0.9597839526153701;0.24587706161898026;-0.7395763709638608;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;12.0;3.0;4.0;1.0;3.0;3.0;3.0;1.0;1.0;3.0;5.0;2.0;4.0;0.0;0.7792734758175478;0.7842016969765204;0.07285710712107815;-0.8213698689297244;-0.5238792311271732;-0.4232916870987753;-1.2999730107617467;-0.04771388140018258;-0.9703313853137809;-0.28550406121847727;2.270644539933667;1.1853484322734011;-0.8028202330108783;-0.11910392376470172;0.4739406723550835;1.1072297771985933;-0.24287002311294137;0.7731479393081835;-0.7649448490250373;1.379363074160575;4.224653288802144;-0.9597839526153701;1.9488318774573734;-0.7395763709638608;-0.3547941636665432;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;3.0;12.0;3.0;4.0;1.0;3.0;3.0;3.0;1.0;1.0;3.0;1.0;2.0;4.0;4.0;-0.8677867357567313;0.21972532679898624;-0.20841914590842825;-0.8213698689297244;0.37256531336241683;-0.0971299535903555;-0.8170907568822713;-0.59788870008087;0.7186811984519623;-0.28550406121847727;-0.6479027565913986;-0.010523683930440095;-0.8028202330108783;-0.11910392376470172;-0.8996567827182533;1.1072297771985933;-0.24287002311294137;-1.056955151193068;-0.7649448490250373;0.1363614898359921;-0.2129381893127126;0.5915687567924948;-0.8137392682360199;-0.7395763709638608;0.5098995852022993;2.6129476883997826;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
3.0;1.0;0.0;7.0;1.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;5.0;3.0;5.0;4.0;-0.6324924198175486;-1.614822876278;-0.06243444598898195;-3.748257240111976;-4.109657409085533;-1.5974739277290866;-1.6862788138653269;-0.59788870008087;-0.20755150877441303;-0.28550406121847727;-0.531429648825241;-0.8553348569305022;-0.8028202330108783;-0.11910392376470172;-1.18963846767818;1.1072297771985933;-0.24287002311294137;-2.8870582416943193;1.2366005288838708;-2.3496416788131733;-0.2129381893127126;-0.9597839526153701;-2.251790001610663;-0.7395763709638608;-0.7150832256952275;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
1.0;1.0;1.0;21.0;0.0;4.0;2.0;0.0;3.0;0.0;1.0;1.0;2.0;2.0;0.0;4.0;5.0;-0.8677867357567313;-1.614822876278;-0.5847249297135233;0.6420738166614013;-0.5238792311271732;1.2401331537941656;1.1627264840235771;1.9039588964460457;0.2893450965140895;-0.28550406121847727;0.7206562596609537;0.927148770820299;-0.8028202330108783;-0.11910392376470172;-0.09457605210582536;1.1072297771985933;-0.24287002311294137;0.7731479393081835;1.2366005288838708;-1.1066400944885906;-0.2129381893127126;0.5915687567924948;0.03773813968317664;-0.7395763709638608;1.3601817715899944;-0.35224265458725246;-0.1211014551294333;-0.276077669320495;-0.07104972932364481
